COD_INCISO,COD_CAPITULO,COD_PARTIDA,COD_SUBPARTIDA,DESCRIPCIÓN,DAI,ITBMS,ISC,ICCDP,CAPITULO_NOMBRE
620422190000,62,6204,620422,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620422210000,62,6204,620422,"- - - - Con falda o falda pantalón, hasta talla 6x, con valor CIF superior a B/. 96,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620422220000,62,6204,620422,"- - - - Con falda o falda pantalón, hasta talla 6x, con valor CIF inferior o igual a B/. 96,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620422230000,62,6204,620422,"- - - - Los demás, con falda o falda pantalón",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620422240000,62,6204,620422,- - - - Con pantalón corto (calzón) o short,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620422250000,62,6204,620422,"- - - - Con pantalón largo, con valor CIF superior a B/. 108,00 la docena",15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620422260000,62,6204,620422,"- - - - Con pantalón largo, con valor CIF inferior o igual a B/. 108,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620423110000,62,6204,620423,- - - - Con pantalón corto (calzón) o short,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620423190000,62,6204,620423,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620423210000,62,6204,620423,"- - - - Con falda o falda pantalón, hasta talla 6x, con valor CIF superior a B/. 96,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620423220000,62,6204,620423,"- - - - Con falda o falda pantalón, hasta talla 6x, con valor CIF inferior o igual a B/. 96,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620423230000,62,6204,620423,"- - - - Los demás, con falda o falda pantalón",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620423240000,62,6204,620423,- - - - Con pantalón corto (calzón) o short,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620423250000,62,6204,620423,"- - - - Con pantalón largo, con valor CIF superior a B/. 108,00 la docena",15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620423250000,62,6204,620423,"- - - - Con pantalón largo, con valor CIF superior a B/. 108,00 la docena",15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620423260000,62,6204,620423,"- - - - Con pantalón largo, con valor CIF inferior o igual a B/. 108,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620429110000,62,6204,620429,- - - - Con pantalón corto (calzón) o short,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620429190000,62,6204,620429,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620429210000,62,6204,620429,"- - - - Con falda o falda pantalón, hasta talla 6x, con valor CIF superior a B/. 96,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620429220000,62,6204,620429,"- - - - Con falda o falda pantalón, hasta talla 6x, con valor CIF inferior o igual a B/. 96,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620429230000,62,6204,620429,"- - - - Los demás, con falda o falda pantalón",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620429240000,62,6204,620429,- - - - Con pantalón corto (calzón) o short,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620429250000,62,6204,620429,"- - - - Con pantalón largo, con valor CIF superior a B/. 108,00 la docena",15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620429260000,62,6204,620429,"- - - - Con pantalón largo, con valor CIF inferior o igual a B/. 108,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620431000000,62,6204,620431,- - De lana o pelo fino,5,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620432000000,62,6204,620432,- - De algodón,5,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620433000000,62,6204,620433,- - De fibras sintéticas,5,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620439000000,62,6204,620439,- - De las demás materias textiles,5,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620441100000,62,6204,620441,- - - Para  mujeres,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620441210000,62,6204,620441,- - - - Hasta talla 6x,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620441290000,62,6204,620441,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620442100000,62,6204,620442,- - - Para mujeres,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620442210000,62,6204,620442,- - - - Hasta talla 6x,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620442290000,62,6204,620442,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620443100000,62,6204,620443,- - - Para mujeres,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620443210000,62,6204,620443,- - - - Hasta talla 6x,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620443290000,62,6204,620443,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620444100000,62,6204,620444,- - - Para mujeres,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620444210000,62,6204,620444,- - - - Hasta talla 6x,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620444290000,62,6204,620444,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620449100000,62,6204,620449,- - - Para mujeres,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620449210000,62,6204,620449,- - - - Hasta talla 6x,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620449290000,62,6204,620449,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620451000000,62,6204,620451,- - De lana o pelo fino,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620452100000,62,6204,620452,- - - Uniformes escolares hasta talla,18,10.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620452200000,62,6204,620452,"- - - Los demás, para mujeres",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620452300000,62,6204,620452,"- - - Los demás, para niñas, hasta talla 6x",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620452900000,62,6204,620452,- - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620453100000,62,6204,620453,- - - Uniformes escolares hasta talla,18,10.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620453200000,62,6204,620453,"- - - Los demás, para mujeres",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620453200000,62,6204,620453,"- - - Los demás, para mujeres",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620453300000,62,6204,620453,"- - - Los demás, para niñas, hasta talla 6x",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620453900000,62,6204,620453,- - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620459100000,62,6204,620459,- - - Uniformes escolares hasta talla,18,15.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620459200000,62,6204,620459,"- - - Los demás, para mujeres",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620459300000,62,6204,620459,"- - - Los demás, para niñas, hasta talla 6x",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620459900000,62,6204,620459,- - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620461000000,62,6204,620461,- - De lana o pelo fino,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620462110000,62,6204,620462,- - - - Uniformes escolares para gimnasia,10,0.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620462120000,62,6204,620462,"- - - - Los demás, con peto",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620462190000,62,6204,620462,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620462210000,62,6204,620462,"- - - - Sin peto, de tejido de mezclilla («denin») o tipo «jeans», para niñas, hasta talla",16,10.0,7.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620462220000,62,6204,620462,- - - - Con peto,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620462290000,62,6204,620462,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620463110000,62,6204,620463,- - - - Uniformes escolares para gimnasia,10,0.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620463120000,62,6204,620463,"- - - - Los demás, con peto",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620463190000,62,6204,620463,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620463210000,62,6204,620463,"- - - - Sin peto, tipo «jeans», para niñas, hasta talla",16,10.0,7.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620463220000,62,6204,620463,"- - - - Los demás, con peto",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620463290000,62,6204,620463,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620469110000,62,6204,620469,- - - - Uniformes escolares para gimnasia,15,0.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620469120000,62,6204,620469,"- - - - Los demás, con peto",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620469190000,62,6204,620469,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620469210000,62,6204,620469,"- - - - Sin peto, tipo «jeans», para niñas, hasta talla",16,10.0,7.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620469220000,62,6204,620469,"- - - - Los demás, con peto",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620469290000,62,6204,620469,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620520110010,62,6205,620520,- - - - Únicamente hechas totalmente a mano,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620520110090,62,6205,620520,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620520190010,62,6205,620520,- - - - Únicamente hechas totalmente a mano,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620520190090,62,6205,620520,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620520210010,62,6205,620520,- - - - Únicamente hechas totalmente a mano,10,0.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620520210090,62,6205,620520,- - - - Los demás,10,0.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620520290010,62,6205,620520,- - - - Únicamente hechas totalmente a mano,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620520290090,62,6205,620520,- - - - Los demás,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620530110000,62,6205,620530,"- - - Con valor CIF inferior a B/. 66,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620530190000,62,6205,620530,- - - Las demás,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620530210000,62,6205,620530,- - - Para uniformes escolares,10,0.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620530290000,62,6205,620530,- - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620590110000,62,6205,620590,"- - - Con valor CIF inferior a B/. 66,00 la docena",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620590120000,62,6205,620590,"- - - De seda o desperdicios de seda, con valor CIF superior o igual a    B/. 66,00 la docena",15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620590190000,62,6205,620590,- - - Las demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620590210000,62,6205,620590,- - - Para uniformes escolares,10,0.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620590290000,62,6205,620590,- - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620610100000,62,6206,620610,- - Para mujeres,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620610200000,62,6206,620610,- - Para niñas,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620620100000,62,6206,620620,- - Para mujeres,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620620200000,62,6206,620620,- - Para niñas,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620630100000,62,6206,620630,- - Para mujeres,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620630200000,62,6206,620630,"- - Para uniformes escolares, hasta talla",16,15.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620630900000,62,6206,620630,"- - Los demás, para niñas",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620640100020,62,6206,620640,- - - Únicamente hechas totalmente a mano,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620640100090,62,6206,620640,- - - Las demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620640200020,62,6206,620640,- - - Únicamente hechas totalmente a mano,15,0.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620640200090,62,6206,620640,- - - Las demás,15,0.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620640900020,62,6206,620640,- - - Únicamente hechas totalmente a mano,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620640900090,62,6206,620640,- - - Las demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620690100000,62,6206,620690,- - Para mujeres,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620690200000,62,6206,620690,"- - Para uniformes escolares, hasta talla",16,15.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620690900000,62,6206,620690,"- - Los demás, para niñas",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620711000000,62,6207,620711,- - De algodón,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620719000000,62,6207,620719,- - De las demás materias textiles,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620721000000,62,6207,620721,- - De algodón,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620722100000,62,6207,620722,- - - Para hombres,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620722200000,62,6207,620722,- - - Para niños,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620729000000,62,6207,620729,- - De las demás materias textiles,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620791100000,62,6207,620791,"- - - Batas, albornoces y artículos similares",15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620791210000,62,6207,620791,"- - - - Blancas, sin estampados",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620791290000,62,6207,620791,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620791900000,62,6207,620791,- - - Los demás,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620799100000,62,6207,620799,"- - - Batas, albornoces y artículos similares",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620799210000,62,6207,620799,"- - - - Blancas, sin estampados",10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620799290000,62,6207,620799,- - - - Los demás,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620799900000,62,6207,620799,- - - Los demás,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620811100000,62,6208,620811,- - - Para mujeres,15,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620811200000,62,6208,620811,- - - Para niñas,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
620819100000,62,6208,620819,- - - Para mujeres,10,7.0,0.0,0.0,"Prendas y complementos (accesorios), de vestir, excepto los de punto"
